,primary_ATR14,primary_vol_chg,primary_ret_1w,primary_Close,primary_Volume,ratio_yield_gold,bac_ret_1w,c_ret_1w,wfc_ret_1w,gspc_ret_1w,ftse_ret_1w,gold_ret_1w,tnx_chg,eurusd_ret,gbpusd_ret
2006-09-01,-0.8208939635572771,-0.10930871492120743,-0.0476091507053841,45.72999954223633,-0.8743465211439908,1.850251288122545,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.36941147917280504,0.6178151017422893,1.0079705565780455
2006-09-02,-0.835698697747454,-0.9867575937426453,-0.40793486044887733,45.2599983215332,-0.9643691974204942,1.9242088650362452,-0.021157344592000582,-0.34666368873616693,0.11677959219138465,-0.07612943410050688,-0.8034053476630488,-1.4550071715618698,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-09-08,-0.8494459509240467,-0.10930871492120743,-0.0476091507053841,45.2599983215332,-0.9643691974204942,1.9571919520577017,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.30289387675367757,-1.4727615985786682,-2.338335170612609
2006-09-09,-0.8323553914473935,3.2348350169875095,1.261483125163732,46.95000076293945,-0.6933392690152873,2.1388115238152534,-0.13579424189947475,0.25556534108921364,0.7619230749299124,-0.07612943410050688,-0.056767876903562275,-3.2724967153725637,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-09-15,-0.8164855862190725,-0.10930871492120743,-0.0476091507053841,46.95000076293945,-0.6933392690152873,2.1527646731500183,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.11698905829557986,-0.22876354547847078,0.789335590901693
2006-09-16,-0.8350767613937554,-0.9983980794586531,-0.14468445907314692,46.81999969482422,-0.8319575044680548,2.0789034174302796,0.5160004841533723,0.16726643710807523,0.09536283886783523,-0.07612943410050688,-0.6428789043787304,1.2782033342827333,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-09-22,-0.8523399954845324,-0.10930871492120743,-0.0476091507053841,46.81999969482422,-0.8319575044680548,1.9424494764042837,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-1.2176354518249835,1.3920427858627435,1.3934691609527923
2006-09-23,-0.8753133876352147,0.9977929849236405,0.05722244527576501,46.959999084472656,-0.7003430321390102,1.8942144248597765,0.5920201138202131,0.09156182481365954,0.12067588905540003,-0.07612943410050688,1.5326288395419414,0.8678507639027959,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-09-29,-0.8966458232037053,-0.10930871492120743,-0.0476091507053841,46.959999084472656,-0.7003430321390102,1.9210857778341541,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.24831134436331964,-1.0046165392415471,-1.752862500074256
2006-09-30,-0.9126358537691973,0.6427712814460159,-0.1222648134578754,46.86000061035156,-0.5844930250783266,2.0637609355480335,0.3315511075265893,0.734343576198883,0.11143453345102296,-0.07612943410050688,0.4144731083007156,-2.6406599090432588,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-10-06,-0.927483739294297,-0.10930871492120743,-0.0476091507053841,46.86000061035156,-0.5844930250783266,2.105912902393831,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.37159488787804223,-0.8077520645761096,-0.01253693812871366
2006-10-07,-0.9169696336195374,-0.6702916566189979,0.9249998166259833,48.15999984741211,-0.6882669391665742,2.0139443104363597,0.05683039992501599,-0.34556871947055784,-0.03392862194061213,-0.07612943410050688,1.6787927015110766,1.6384892183058433,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-10-13,-0.907206535492975,-0.10930871492120743,-0.0476091507053841,48.15999984741211,-0.6882669391665742,2.0890704599128056,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.676449487196212,-0.9168434968893945,-0.9634730962336014
2006-10-14,-0.899529477246441,0.3571059539591711,-0.8046942639379772,47.119998931884766,-0.6149160982797238,2.0658035139858293,-0.4203967055964689,-0.2453763741324222,0.23011771052739938,-0.07612943410050688,-0.05346966783147902,0.3670305258492749,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-10-20,-0.8924007803032307,-0.10930871492120743,-0.0476091507053841,47.119998931884766,-0.6149160982797238,2.0522409581389294,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.12583299118098823,1.0574455089172028,1.7040035132659928
2006-10-21,-0.9079995579232847,-1.0133441486166395,0.07887793279141887,47.290000915527344,-0.7748030021284495,2.0240048391848653,0.020918665295241255,0.2389157941630704,-0.2873039714436926,-0.07612943410050688,0.029815581559041206,0.46368778214146833,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-10-27,-0.9224841371419064,-0.10930871492120743,-0.0476091507053841,47.290000915527344,-0.7748030021284495,1.9500592106459018,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.6732529022123936,1.0575815629394674,0.8544250192539425
2006-10-28,-0.9227419490047701,0.15667755469886038,-0.3441535919024408,46.88999938964844,-0.7391211083442756,1.8060303691534787,-0.1629493128069379,-0.40273579900372997,-0.29805795228334814,-0.07612943410050688,-0.16762371840242998,2.7804271685934965,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-11-03,-0.9229813457345721,-0.10930871492120743,-0.0476091507053841,46.88999938964844,-0.7391211083442756,1.831688672882941,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.24398462443360008,-0.18123409893864936,0.2686164012922843
2006-11-04,-0.9395202514249781,-1.0165915125340468,0.4907231855135019,47.61000061035156,-0.869480312632927,1.8244615570591483,0.6861059073517891,0.5545317012535346,0.5505054964832548,-0.07612943410050688,0.6136616837255938,0.08692701674561036,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-11-10,-0.9604323771900424,-0.10930871492120743,-0.0476091507053841,47.61000061035156,-0.869480312632927,1.7412711218572707,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.8065053907064453,1.4604558005012716,0.6615024548725182
2006-11-11,-0.9781150012417135,1.0026521876104606,-0.010790942245356434,47.65999984741211,-0.748433648567488,1.773881228864441,0.020033234353462433,0.08953834107094605,-0.36296435283313433,-0.07612943410050688,-0.2046966705000104,-0.703258614363895,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-11-17,-0.9945345807182652,-0.10930871492120743,-0.0476091507053841,47.65999984741211,-0.748433648567488,1.786821849326568,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.12203050876747147,-0.345157250556981,-1.0789999455318664
2006-11-18,-1.0142944629900703,-1.9310653007897398,-0.33449382780832065,47.27000045776367,-0.9643691974204942,1.752662012022215,-0.17025762449390497,-0.25373406398862747,-0.6226452843779751,-0.07612943410050688,-0.7731148551672579,0.6300738451044268,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-11-24,-1.0326429250996034,-0.10930871492120743,-0.0476091507053841,47.27000045776367,-0.9643691974204942,1.7142847472168021,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.38364786689006697,2.389909966138765,2.280090017268597
2006-11-25,-1.0187833437631648,5.434985389912831,-0.9821173943376262,46.0099983215332,-0.6037833648684869,1.642058263970493,-0.5690474756691234,-0.4870926371028288,-0.3212066055191119,-0.07612943410050688,-1.111223185934246,1.4492960660930574,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-12-01,-1.006260967669922,-0.10930871492120743,-0.0476091507053841,46.0099983215332,-0.6037833648684869,1.567208608643088,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.7724855076270792,2.134463437558576,2.8223586318521905
2006-12-02,-1.0123381990356533,-0.5433297583563134,0.5238780495671361,46.7599983215332,-0.6818346447250113,1.649297123299013,-0.9910540841664289,1.3213700544280114,0.1502604493549186,-0.07612943410050688,1.3979323481606583,-1.7591834549167205,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-12-08,-1.023188810211476,-0.10930871492120743,-0.0476091507053841,46.7599983215332,-0.6818346447250113,1.7327931679410091,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.8493835744193854,-0.8939768631854692,-1.305248007102583
2006-12-09,-1.003408511734107,0.5893923297094629,1.107023818199312,48.29999923706055,-0.5707526931574631,1.785654037236083,0.8850239014647205,1.131182116271806,0.16673744458598608,-0.07612943410050688,1.1185850818308802,-1.1020111836756585,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-12-15,-0.9850410917194075,-0.10930871492120743,-0.0476091507053841,48.29999923706055,-0.5707526931574631,1.8118088197310802,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.250531634853573,-1.0712667171588977,-0.13893547805271375
2006-12-16,-0.9888152364735197,-1.367690667737949,-0.3452099087316973,47.88999938964844,-0.8081543070313723,1.7918897323460372,-0.0052910736235131945,0.2352497856745989,0.13950868398136432,-0.07612943410050688,-0.7661052336844406,0.3394632532745919,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-12-22,-0.9923197994594809,-0.10930871492120743,-0.0476091507053841,47.88999938964844,-0.8081543070313723,1.8113759121256443,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.1850330653911663,0.3309191166153365,0.19731168965275311
2006-12-23,-1.0014758421467254,-1.419552463093537,0.2525394516921036,48.29999923706055,-0.9643691974204942,1.7351499688327923,-1.2867837168866545e-05,0.557425487166706,-0.2671717492710131,-0.07612943410050688,0.2960231760521557,1.4821615536540915,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2006-12-29,-1.0099778817848806,-0.10930871492120743,-0.0476091507053841,48.29999923706055,-0.9643691974204942,1.7857960359779574,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.4981443766767212,0.6008291705456984,0.10434679330788416
2006-12-30,-1.0255102169507653,0.7659064221680442,-0.417794378915655,47.790000915527344,-0.9010016090460323,1.935156446311623,-0.10038670293365022,-0.439869033495822,0.009391673507589574,-0.07612943410050688,-0.038448240246936695,-2.873039823363248,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-01-05,-1.039933099604801,-0.10930871492120743,-0.0476091507053841,47.790000915527344,-0.9010016090460323,1.895269215566334,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.37560442537488536,-1.7194126139880643,-1.6143504479155226
2007-01-06,-1.0484655437379267,1.7726563983130457,0.09911178073476677,47.9900016784668,-0.7119796177089452,1.7934628392040142,0.052999203250575756,-0.18707924763658085,-0.10364662358320267,-0.07612943410050688,0.1686812331802262,1.9577975744526124,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-01-12,-1.056388527575829,-0.10930871492120743,-0.0476091507053841,47.9900016784668,-0.7119796177089452,1.8706100393691139,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.7463726369183582,-0.7149631347351367,1.6085520747662763
2007-01-13,-1.068258581466053,-0.07444450268545527,0.5149076894901418,48.7599983215332,-0.7067175253589043,1.822355102995192,0.08978574231155703,0.059153388072440125,0.43645401968324143,-0.07612943410050688,-0.050017376620401684,0.8901978274304257,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-01-19,-1.079280774364118,-0.10930871492120743,-0.0476091507053841,48.7599983215332,-0.7067175253589043,1.8286828729536597,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.056221306728769314,0.3901991624304705,1.0653316121379943
2007-01-20,-1.0544524664383088,1.4358477685013298,0.6282602138901081,49.70000076293945,-0.47133350129796436,1.786445376659904,-0.8368173136188396,0.08324412650274587,-0.03400276837425495,-0.07612943410050688,-0.12801637607814353,0.7823543709396991,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-01-26,-1.0313976090786288,-0.10930871492120743,-0.0476091507053841,49.70000076293945,-0.47133350129796436,1.8488394466149984,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.6041523775791324,-0.534212650829105,-0.9118008976628302
2007-01-27,-1.001657605307263,-0.21772731831311593,0.8200437365157868,50.93000030517578,-0.4946666548376796,1.8408291570544364,0.35817741498258066,-0.003931594176009847,-0.17142077394637217,-0.07612943410050688,0.8439272867896442,0.10140337259749646,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-02-02,-0.9740418875195661,-0.10930871492120743,-0.0476091507053841,50.93000030517578,-0.4946666548376796,1.8097141947158297,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.30303956176293106,0.47334450864359723,0.3818013511539028
2007-02-03,-0.9824206141845865,-1.49052906619095,-0.39868081518260917,50.41999816894531,-0.7833150499610028,1.7138018538649955,0.11252107170763928,-0.6076323805880506,-0.45688487356951,-0.07612943410050688,0.7178571833741679,1.893198901887912,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-02-09,-0.9902008603735338,-0.10930871492120743,-0.0476091507053841,50.41999816894531,-0.7833150499610028,1.6897041890943234,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.24586188189542982,0.4166264234461306,-0.8529501893853724
2007-02-10,-0.9953423610996464,0.41770286500635423,0.5295208980202896,51.25,-0.7138150791442031,1.6840950850185583,0.5429637684408154,0.34694951127025225,0.3246404496488088,-0.07612943410050688,0.3469097676639433,0.060622296308082795,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-02-16,-1.0001166117738935,-0.10930871492120743,-0.0476091507053841,51.25,-0.7138150791442031,1.6239680233857368,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.6124846176044739,1.2081409923325803,-0.06382573096848747
2007-02-17,-1.0069799608513628,-1.1225930966946864,-0.19810644175943723,51.02999877929688,-0.8662543501103527,1.5649351095470778,-0.6420438065694122,-0.16012778551457715,-0.13790823140054445,-0.07612943410050688,-0.2153713025068677,1.2089392019212972,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-02-23,-1.0133530707090126,-0.10930871492120743,-0.0476091507053841,51.02999877929688,-0.8662543501103527,1.5590482731361166,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.06686575516538008,0.2486734021774171,0.8254246465243522
2007-02-24,-0.9293562577243173,5.423061166391035,-1.9987573943370767,48.18999862670898,-0.259240097802304,1.737707000269416,-1.5416329873972754,-1.8647347582653384,-1.0589447937195888,-0.07612943410050688,-2.960688240906129,-3.6528429229269257,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-03-02,-0.8513592170956716,-0.10930871492120743,-0.0476091507053841,48.18999862670898,-0.259240097802304,1.6374096270228164,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.9999473553609368,0.16713637285272914,-1.0328634306300217
2007-03-03,-0.8369093472058777,-0.9225784015280084,0.4107245945024598,48.81999969482422,-0.48034285775468727,1.600357462790756,0.5089130685929821,0.1910824924957971,0.028497838480460592,-0.07612943410050688,1.3553872179220485,0.7284730774807007,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-03-09,-0.8234916108796405,-0.10930871492120743,-0.0476091507053841,48.81999969482422,-0.48034285775468727,1.6436637468834339,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.4459859680551025,-0.5704172177491963,-0.8037684287820153
2007-03-10,-0.7790934047010202,1.3415323380725066,-1.3330525029250082,47.02999877929688,-0.17159381514875172,1.6323504865014384,-0.7573126840161284,-0.4187111434598338,-0.5187407724929742,-0.07612943410050688,-1.2372903434641367,0.18189539379198155,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-03-16,-0.7378664989637298,-0.10930871492120743,-0.0476091507053841,47.02999877929688,-0.17159381514875172,1.6077026289528975,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.2584663321108597,1.7128139324748897,0.627708088298878
2007-03-17,-0.7152065106392212,-0.8849425457359446,1.0631227675721047,48.52000045776367,-0.4006240671824713,1.590198065187319,1.1552966623111622,1.1681360667944864,0.8951875609283159,-0.07612943410050688,2.2077733528344874,0.31677295759699864,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-03-23,-0.6986782228100413,-0.10930871492120743,-0.0476091507053841,48.52000045776367,-0.4006240671824713,1.633062514916257,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.44301374120073195,-0.03947532461711432,1.2312351951721592
2007-03-24,-0.7270728853849285,-1.0706130167443404,-0.14876775016001084,48.380001068115234,-0.6256671255101287,1.6061801564502756,-0.3866919663143215,-0.1930585503788473,-0.49454613026147776,-0.07612943410050688,-0.35664652920907397,0.5124005731151211,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-03-30,-0.7534393577758952,-0.10930871492120743,-0.0476091507053841,48.380001068115234,-0.6256671255101287,1.6243760741362752,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.18421126956035858,0.6466348921386372,0.3176568553853171
2007-03-31,-0.7793111864384948,-1.0596825990115863,0.2350060490690066,48.77000045776367,-0.7910200618683685,1.57752329015634,-0.11512425618166104,0.11916288689014563,-0.01642832225843426,-0.07612943410050688,0.8995227319960237,0.9437149581346271,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-04-06,-0.8033350273394801,-0.10930871492120743,-0.0476091507053841,48.77000045776367,-0.7910200618683685,1.6431333095775214,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.6837747695480512,0.058238241377678704,-0.1610396495538049
2007-04-07,-0.8370991232832421,0.2147829999721252,0.18242603313153274,49.09000015258789,-0.7489473160279789,1.5967396304639236,-0.2596303593041448,0.016255307791101653,0.14530646969931038,-0.07612943410050688,0.6378722022199131,0.9271330708498422,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-04-13,-0.8684514980881639,-0.10930871492120743,-0.0476091507053841,49.09000015258789,-0.7489473160279789,1.5967396304639236,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.004801771525306656,1.2275751625750577,1.015019941158264
2007-04-14,-0.8017480436427759,4.580555947219816,2.4162939242235493,52.540000915527344,-0.08741342461715382,1.570103857223121,0.3256211925524691,0.9320170771323283,1.4668801855982794,-0.07612943410050688,0.2171375376725392,0.5145262419234085,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-04-20,-0.7477938084474139,-0.10930871492120743,-0.0476091507053841,52.540000915527344,-0.08741342461715382,1.5236148652161168,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.4940119955117315,0.7328353235273778,1.2577060570438028
2007-04-21,-0.7685143201523605,-1.4522271807818872,-0.04093748180915124,52.54999923706055,-0.5141500288964321,1.5769089957335336,-0.17033894068802402,-0.023809731896570104,-0.3323081784189851,-0.07612943410050688,-0.7211476790082145,-1.1901040878273679,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-04-27,-0.7877547953069539,-0.10930871492120743,-0.0476091507053841,52.54999923706055,-0.5141500288964321,1.5946839967779385,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.18178802544387337,0.2142180062835528,-0.3388338075355414
2007-04-28,-0.8018020263395851,0.3431405739550399,0.005764225420133284,52.630001068115234,-0.4219516273891864,1.560166042074218,0.23991041426816354,0.357037344307851,-0.0426354164081993,-0.07612943410050688,1.8635485751323102,0.6855602884521501,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-05-04,-0.8148458837270283,-0.10930871492120743,-0.0476091507053841,52.630001068115234,-0.4219516273891864,1.525055759153609,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.37560442537488536,-0.3255192889272571,-0.29455263174917196
2007-05-05,-0.82452805313825,-1.2332705117624216,-0.3673549931909797,52.150001525878906,-0.6786697551913701,1.5924125743482587,-0.18076424222527387,-0.47739412508464324,-0.37001230122384526,-0.07612943410050688,-0.40931401587285166,-1.4817868131053846,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-05-11,-0.8335186390200986,-0.10930871492120743,-0.0476091507053841,52.150001525878906,-0.6786697551913701,1.6044057087204815,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.12039396321530092,-0.5881587135686716,-0.5967636587723851
2007-05-12,-0.8422141429124301,-0.20075012951786098,0.21457537981980984,52.540000915527344,-0.6932847395608828,1.645077027388728,0.1614963902139501,0.9403386038619946,0.7586639377022735,-0.07612943410050688,0.7218305922996855,-0.9003286973406252,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-05-18,-0.8502885393838809,-0.10930871492120743,-0.0476091507053841,52.540000915527344,-0.6932847395608828,1.7302482366481555,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.8678151804676071,-0.06508003973620702,-0.38279672334483994
2007-05-19,-0.8567446202384271,0.007153741263072085,-0.648161170044793,51.63999938964844,-0.675125340655073,1.7566028154414397,-0.06515126193604652,0.05849669997213282,-0.2718169959163501,-0.07612943410050688,-0.7269127702061288,-0.5818683006846959,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-05-25,-0.8627395524605055,-0.10930871492120743,-0.0476091507053841,51.63999938964844,-0.675125340655073,1.7872950605831768,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.2977762776139102,-0.5125395003414919,0.5280245424312334
2007-05-26,-0.8887887787181531,-0.9444203682005446,0.12890850443783256,51.900001525878906,-0.8093910350572678,1.715735143055053,-0.25249311794827944,-0.29125119053805565,0.20583852614304962,-0.07612943410050688,1.0304072445886137,1.397719216373535,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-06-01,-0.9129773459573974,-0.10930871492120743,-0.0476091507053841,51.900001525878906,-0.8093910350572678,1.76965600065225,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.534235419718989,-0.10067490521563857,-0.22246896613386727
2007-06-02,-0.8868356997919261,2.2156939614571347,-1.0541162648654765,50.40999984741211,-0.5189747950221485,1.8877306225196189,-0.30994090217092707,-0.5705642181315862,-0.9265627168751406,-0.07612943410050688,-1.720519738965703,-2.3169128826632375,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-06-08,-0.8660330033871723,-0.10930871492120743,-0.0476091507053841,50.40999984741211,-0.5189747950221485,1.9936362193380532,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.9948672013277584,-0.7092972526749136,-0.8295818008701267
2007-06-09,-0.8678929227811346,0.021807103674668475,0.05671297856492398,50.560001373291016,-0.4924254942616518,1.9497757969105738,-0.12215306934764536,0.3226533943020395,0.5262382370874799,-0.07612943410050688,2.265827476351952,0.7693906414822601,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-06-15,-0.8696199907898139,-0.10930871492120743,-0.0476091507053841,50.560001373291016,-0.4924254942616518,1.974352101317638,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.22260454353088233,0.05829795012251285,0.6343814171904849
2007-06-16,-0.8448395201204244,0.362266591219176,-1.3234844916504362,48.720001220703125,-0.3935930393315461,1.9792034299611134,-0.6574778818253616,-0.7669043274599978,-0.8427017230550659,-0.07612943410050688,-1.6420994008900494,-0.14473396014477313,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-06-22,-0.8218290830702769,-0.10930871492120743,-0.0476091507053841,48.720001220703125,-0.3935930393315461,1.9668964741581876,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.11762350922760541,0.6524793773068756,1.2158671412818112
2007-06-23,-0.8348312445650652,0.24890629347998403,-0.24190104020869999,48.45000076293945,-0.3090614791135828,1.9932499244368969,-0.05572499888282659,-0.5632383806944536,0.1071292347095078,-0.07612943410050688,0.37431881215862595,-0.5427123820596247,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-06-29,-0.8469046802387971,-0.10930871492120743,-0.0476091507053841,48.45000076293945,-0.3090614791135828,1.9249976831763218,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.6277358018737754,0.7283473964280391,0.5109898751723887
2007-06-30,-0.8681832956005502,-1.930883996429455,0.32866761259293237,48.970001220703125,-0.7800487356421691,1.9030018769296184,0.1288174607048579,0.21192268054161614,0.11536788571276689,-0.07612943410050688,0.786662433839742,0.36493608283237733,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-07-06,-0.8879420098650352,-0.10930871492120743,-0.0476091507053841,48.970001220703125,-0.7800487356421691,2.001578196424592,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,0.9210990897770283,0.934370058962504,0.32803095808032817
2007-07-07,-0.8378986307470855,3.9730685324581954,0.7255881066443535,50.04999923706055,-0.23812084011141432,1.938664286292822,0.17966130286669202,0.41960259227182967,0.1585205852123182,-0.07612943410050688,0.23030855744558898,1.1314676095266565,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
2007-07-13,-0.7914297787089893,-0.10930871492120743,-0.0476091507053841,50.04999923706055,-0.23812084011141432,1.8903458977997747,-0.021157344592000582,0.0008989132247867916,-0.02541462844759741,-0.07612943410050688,-0.031054509762638793,-0.05445436553794302,-0.45348012724310616,1.4142768726754538,1.2791787480744314
2007-07-14,-0.7482802628193065,0.9800723036539867,-1.7917934035127645,47.560001373291016,0.06419372687478209,1.808663178239587,-0.699115178858268,-0.8988300828299828,-0.7393968467441754,-0.07612943410050688,-1.318009600017631,1.5518761946987947,-0.004801771525306656,0.0050616332191265765,0.01168542483604493
