,target_next_primary_close
2014-04-04,55.29999923706055
2014-04-05,55.29999923706055
2014-04-11,55.220001220703125
2014-04-12,55.220001220703125
2014-04-18,55.70000076293945
2014-04-19,55.70000076293945
2014-04-25,55.58000183105469
2014-04-26,55.58000183105469
2014-05-02,54.0099983215332
2014-05-03,54.0099983215332
2014-05-09,53.310001373291016
2014-05-10,53.310001373291016
2014-05-16,54.52999877929688
2014-05-17,54.52999877929688
2014-05-23,55.56999969482422
2014-05-24,55.56999969482422
2014-05-30,56.970001220703125
2014-05-31,56.970001220703125
2014-06-06,57.040000915527344
2014-06-07,57.040000915527344
2014-06-13,57.54999923706055
2014-06-14,57.54999923706055
2014-06-20,57.52999877929688
2014-06-21,57.52999877929688
2014-06-27,57.04999923706055
2014-06-28,57.04999923706055
2014-07-04,55.79999923706055
2014-07-05,55.79999923706055
2014-07-11,58.22999954223633
2014-07-12,58.22999954223633
2014-07-18,59.0099983215332
2014-07-19,59.0099983215332
2014-07-25,56.47999954223633
2014-07-26,56.47999954223633
2014-08-01,56.34000015258789
2014-08-02,56.34000015258789
2014-08-08,56.75
2014-08-09,56.75
2014-08-15,58.4900016784668
2014-08-16,58.4900016784668
2014-08-22,59.45000076293945
2014-08-23,59.45000076293945
2014-08-29,59.90999984741211
2014-08-30,59.90999984741211
2014-09-05,60.02999877929688
2014-09-06,60.02999877929688
2014-09-12,61.11000061035156
2014-09-13,61.11000061035156
2014-09-19,60.560001373291016
2014-09-20,60.560001373291016
2014-09-26,60.29999923706055
2014-09-27,60.29999923706055
2014-10-03,58.52000045776367
2014-10-04,58.52000045776367
2014-10-10,56.20000076293945
2014-10-11,56.20000076293945
2014-10-17,58.7400016784668
2014-10-18,58.7400016784668
2014-10-24,60.47999954223633
2014-10-25,60.47999954223633
2014-10-31,61.470001220703125
2014-11-01,61.470001220703125
2014-11-07,60.27999877929688
2014-11-08,60.27999877929688
2014-11-14,60.45000076293945
2014-11-15,60.45000076293945
2014-11-21,60.15999984741211
2014-11-22,60.15999984741211
2014-11-28,62.70000076293945
2014-11-29,62.70000076293945
2014-12-05,60.040000915527344
2014-12-06,60.040000915527344
2014-12-12,61.93000030517578
2014-12-13,61.93000030517578
2014-12-19,62.54999923706055
2014-12-20,62.54999923706055
2014-12-26,62.4900016784668
2014-12-27,62.4900016784668
2015-01-02,59.34000015258789
2015-01-03,59.34000015258789
2015-01-09,55.93000030517578
2015-01-10,55.93000030517578
2015-01-16,56.68000030517578
2015-01-17,56.68000030517578
2015-01-23,54.380001068115234
2015-01-24,54.380001068115234
2015-01-30,57.88999938964844
2015-01-31,57.88999938964844
2015-02-06,59.66999816894531
2015-02-07,59.66999816894531
2015-02-13,59.79999923706055
2015-02-14,59.79999923706055
2015-02-20,61.27999877929688
2015-02-21,61.27999877929688
2015-02-27,60.88999938964844
2015-02-28,60.88999938964844
2015-03-06,61.0
2015-03-07,61.0
2015-03-13,61.75
2015-03-14,61.75
2015-03-20,59.54999923706055
2015-03-21,59.54999923706055
2015-03-27,60.52000045776367
2015-03-28,60.52000045776367
2015-04-03,61.70000076293945
2015-04-04,61.70000076293945
2015-04-10,62.84000015258789
2015-04-11,62.84000015258789
2015-04-17,62.59999847412109
2015-04-18,62.59999847412109
2015-04-24,63.61000061035156
2015-04-25,63.61000061035156
2015-05-01,65.48999786376953
2015-05-02,65.48999786376953
2015-05-08,65.87999725341797
2015-05-09,65.87999725341797
2015-05-15,66.47000122070312
2015-05-16,66.47000122070312
2015-05-22,65.77999877929688
2015-05-23,65.77999877929688
2015-05-29,67.41999816894531
2015-05-30,67.41999816894531
2015-06-05,68.25
2015-06-06,68.25
2015-06-12,68.08000183105469
2015-06-13,68.08000183105469
2015-06-19,68.94999694824219
2015-06-20,68.94999694824219
2015-06-26,67.5199966430664
2015-06-27,67.5199966430664
2015-07-03,67.05000305175781
2015-07-04,67.05000305175781
2015-07-10,69.20999908447266
2015-07-11,69.20999908447266
2015-07-17,68.91000366210938
2015-07-18,68.91000366210938
2015-07-24,68.52999877929688
2015-07-25,68.52999877929688
2015-07-31,68.05000305175781
2015-08-01,68.05000305175781
2015-08-07,67.88999938964844
2015-08-08,67.88999938964844
2015-08-14,63.59999847412109
2015-08-15,63.59999847412109
2015-08-21,64.12999725341797
2015-08-22,64.12999725341797
2015-08-28,61.5
2015-08-29,61.5
2015-09-04,62.560001373291016
2015-09-05,62.560001373291016
2015-09-11,60.93999862670898
2015-09-12,60.93999862670898
2015-09-18,61.470001220703125
2015-09-19,61.470001220703125
2015-09-25,60.810001373291016
2015-09-26,60.810001373291016
2015-10-02,61.93000030517578
2015-10-03,61.93000030517578
2015-10-09,62.43000030517578
2015-10-10,62.43000030517578
2015-10-16,63.869998931884766
2015-10-17,63.869998931884766
2015-10-23,64.25
2015-10-24,64.25
2015-10-30,68.45999908447266
2015-10-31,68.45999908447266
2015-11-06,65.55999755859375
2015-11-07,65.55999755859375
2015-11-13,67.54000091552734
2015-11-14,67.54000091552734
2015-11-20,67.16999816894531
2015-11-21,67.16999816894531
2015-11-27,67.88999938964844
2015-11-28,67.88999938964844
2015-12-04,64.06999969482422
2015-12-05,64.06999969482422
2015-12-11,64.4000015258789
2015-12-12,64.4000015258789
2015-12-18,66.5999984741211
2015-12-19,66.5999984741211
2015-12-25,66.02999877929688
2015-12-26,66.02999877929688
2016-01-01,58.91999816894531
2016-01-02,58.91999816894531
2016-01-08,57.040000915527344
2016-01-09,57.040000915527344
2016-01-15,56.95000076293945
2016-01-16,56.95000076293945
2016-01-22,59.5
2016-01-23,59.5
2016-01-29,57.75
2016-01-30,57.75
2016-02-05,57.4900016784668
2016-02-06,57.4900016784668
2016-02-12,57.81999969482422
2016-02-13,57.81999969482422
2016-02-19,57.540000915527344
2016-02-20,57.540000915527344
2016-02-26,60.04999923706055
2016-02-27,60.04999923706055
2016-03-04,59.34000015258789
2016-03-05,59.34000015258789
2016-03-11,60.47999954223633
2016-03-12,60.47999954223633
2016-03-18,59.47999954223633
2016-03-19,59.47999954223633
2016-03-25,59.869998931884766
2016-03-26,59.869998931884766
2016-04-01,57.7400016784668
2016-04-02,57.7400016784668
2016-04-08,61.869998931884766
2016-04-09,61.869998931884766
2016-04-15,63.970001220703125
2016-04-16,63.970001220703125
2016-04-22,63.20000076293945
2016-04-23,63.20000076293945
2016-04-29,61.59999847412109
2016-04-30,61.59999847412109
2016-05-06,61.20000076293945
2016-05-07,61.20000076293945
2016-05-13,63.5099983215332
2016-05-14,63.5099983215332
2016-05-20,65.43000030517578
2016-05-21,65.43000030517578
2016-05-27,64.63999938964844
2016-05-28,64.63999938964844
2016-06-03,63.84000015258789
2016-06-04,63.84000015258789
2016-06-10,62.27999877929688
2016-06-11,62.27999877929688
2016-06-17,59.59999847412109
2016-06-18,59.59999847412109
2016-06-24,61.2599983215332
2016-06-25,61.2599983215332
2016-07-01,61.83000183105469
2016-07-02,61.83000183105469
2016-07-08,64.18000030517578
2016-07-09,64.18000030517578
2016-07-15,64.04000091552734
2016-07-16,64.04000091552734
2016-07-22,63.970001220703125
2016-07-23,63.970001220703125
2016-07-29,66.30000305175781
2016-07-30,66.30000305175781
2016-08-05,65.31999969482422
2016-08-06,65.31999969482422
2016-08-12,65.86000061035156
2016-08-13,65.86000061035156
2016-08-19,66.22000122070312
2016-08-20,66.22000122070312
2016-08-26,67.48999786376953
2016-08-27,67.48999786376953
2016-09-02,66.6500015258789
2016-09-03,66.6500015258789
2016-09-09,65.81999969482422
2016-09-10,65.81999969482422
2016-09-16,67.25
2016-09-17,67.25
2016-09-23,66.58999633789062
2016-09-24,66.58999633789062
2016-09-30,68.11000061035156
2016-10-01,68.11000061035156
2016-10-07,67.5199966430664
2016-10-08,67.5199966430664
2016-10-14,68.48999786376953
2016-10-15,68.48999786376953
2016-10-21,69.11000061035156
2016-10-22,69.11000061035156
2016-10-28,67.76000213623047
2016-10-29,67.76000213623047
2016-11-04,76.69000244140625
2016-11-05,76.69000244140625
2016-11-11,77.70999908447266
2016-11-12,77.70999908447266
2016-11-18,78.83000183105469
2016-11-19,78.83000183105469
2016-11-25,81.5999984741211
2016-11-26,81.5999984741211
2016-12-02,85.48999786376953
2016-12-03,85.48999786376953
2016-12-09,84.94000244140625
2016-12-10,84.94000244140625
2016-12-16,87.05000305175781
2016-12-17,87.05000305175781
2016-12-23,86.29000091552734
2016-12-24,86.29000091552734
2016-12-30,86.12000274658203
2016-12-31,86.12000274658203
2017-01-06,86.69999694824219
2017-01-07,86.69999694824219
2017-01-13,83.66999816894531
2017-01-14,83.66999816894531
2017-01-20,86.93000030517578
2017-01-21,86.93000030517578
2017-01-27,87.18000030517578
2017-01-28,87.18000030517578
2017-02-03,87.0
2017-02-04,87.0
2017-02-10,90.2300033569336
2017-02-11,90.2300033569336
2017-02-17,90.33000183105467
2017-02-18,90.33000183105467
2017-02-24,92.8000030517578
2017-02-25,92.8000030517578
2017-03-03,91.27999877929688
2017-03-04,91.27999877929688
2017-03-10,90.68000030517578
2017-03-11,90.68000030517578
2017-03-17,87.29000091552734
2017-03-18,87.29000091552734
2017-03-24,87.83999633789062
2017-03-25,87.83999633789062
2017-03-31,86.18000030517578
2017-04-01,86.18000030517578
2017-04-07,84.4000015258789
2017-04-08,84.4000015258789
2017-04-14,84.5199966430664
2017-04-15,84.5199966430664
2017-04-21,87.0
2017-04-22,87.0
2017-04-28,87.0
2017-04-29,87.0
2017-05-05,86.91999816894531
2017-05-06,86.91999816894531
2017-05-12,84.77999877929688
2017-05-13,84.77999877929688
2017-05-19,85.36000061035156
2017-05-20,85.36000061035156
2017-05-26,82.63999938964844
2017-05-27,82.63999938964844
2017-06-02,86.95999908447266
2017-06-03,86.95999908447266
2017-06-09,86.18000030517578
2017-06-10,86.18000030517578
2017-06-16,86.86000061035156
2017-06-17,86.86000061035156
2017-06-23,91.4000015258789
2017-06-24,91.4000015258789
2017-06-30,93.8499984741211
2017-07-01,93.8499984741211
2017-07-07,92.25
2017-07-08,92.25
2017-07-14,90.88999938964844
2017-07-15,90.88999938964844
2017-07-21,91.27999877929688
2017-07-22,91.27999877929688
2017-07-28,93.66000366210938
2017-07-29,93.66000366210938
2017-08-04,91.41999816894533
2017-08-05,91.41999816894533
2017-08-11,90.73999786376952
2017-08-12,90.73999786376952
2017-08-18,91.88999938964844
2017-08-19,91.88999938964844
2017-08-25,91.6999969482422
2017-08-26,91.6999969482422
2017-09-01,88.41999816894531
2017-09-02,88.41999816894531
2017-09-08,91.62000274658205
2017-09-09,91.62000274658205
2017-09-15,94.83000183105467
2017-09-16,94.83000183105467
2017-09-22,95.51000213623048
2017-09-23,95.51000213623048
2017-09-29,96.91999816894533
2017-09-30,96.91999816894533
2017-10-06,95.86000061035156
2017-10-07,95.86000061035156
2017-10-13,99.51000213623048
2017-10-14,99.51000213623048
2017-10-20,101.7699966430664
2017-10-21,101.7699966430664
2017-10-27,101.41000366210938
2017-10-28,101.41000366210938
2017-11-03,97.51000213623048
2017-11-04,97.51000213623048
2017-11-10,98.13999938964844
2017-11-11,98.13999938964844
2017-11-17,98.31999969482422
2017-11-18,98.31999969482422
2017-11-24,104.79000091552734
2017-11-25,104.79000091552734
2017-12-01,105.93000030517578
2017-12-02,105.93000030517578
2017-12-08,106.13999938964844
2017-12-09,106.13999938964844
2017-12-15,107.4499969482422
2017-12-16,107.4499969482422
2017-12-22,106.94000244140624
2017-12-23,106.94000244140624
2017-12-29,108.33999633789062
2017-12-30,108.33999633789062
2018-01-05,112.66999816894533
2018-01-06,112.66999816894533
2018-01-12,113.01000213623048
2018-01-13,113.01000213623048
2018-01-19,116.31999969482422
2018-01-20,116.31999969482422
2018-01-26,114.27999877929688
2018-01-27,114.27999877929688
2018-02-02,110.04000091552734
2018-02-03,110.04000091552734
2018-02-09,114.68000030517578
2018-02-10,114.68000030517578
2018-02-16,117.30999755859376
2018-02-17,117.30999755859376
2018-02-23,113.31999969482422
2018-02-24,113.31999969482422
2018-03-02,118.04000091552734
2018-03-03,118.04000091552734
2018-03-09,115.44000244140624
2018-03-10,115.44000244140624
2018-03-16,107.01000213623048
2018-03-17,107.01000213623048
2018-03-23,109.97000122070312
2018-03-24,109.97000122070312
2018-03-30,109.08999633789062
2018-03-31,109.08999633789062
2018-04-06,110.3000030517578
2018-04-07,110.3000030517578
2018-04-13,111.47000122070312
2018-04-14,111.47000122070312
2018-04-20,109.4000015258789
2018-04-21,109.4000015258789
2018-04-27,108.43000030517578
2018-04-28,108.43000030517578
2018-05-04,113.86000061035156
2018-05-05,113.86000061035156
2018-05-11,111.12999725341795
2018-05-12,111.12999725341795
2018-05-18,110.66000366210938
2018-05-19,110.66000366210938
2018-05-25,108.4000015258789
2018-05-26,108.4000015258789
2018-06-01,111.11000061035156
2018-06-02,111.11000061035156
2018-06-08,107.9000015258789
2018-06-09,107.9000015258789
2018-06-15,105.75
2018-06-16,105.75
2018-06-22,104.1999969482422
2018-06-23,104.1999969482422
2018-06-29,104.05999755859376
2018-06-30,104.05999755859376
2018-07-06,106.36000061035156
2018-07-07,106.36000061035156
2018-07-13,111.27999877929688
2018-07-14,111.27999877929688
2018-07-20,116.02999877929688
2018-07-21,116.02999877929688
2018-07-27,117.08999633789062
2018-07-28,117.08999633789062
2018-08-03,115.7300033569336
2018-08-04,115.7300033569336
2018-08-10,114.7699966430664
2018-08-11,114.7699966430664
2018-08-17,114.68000030517578
2018-08-18,114.68000030517578
2018-08-24,114.58000183105467
2018-08-25,114.58000183105467
2018-08-31,114.31999969482422
2018-09-01,114.31999969482422
2018-09-07,113.5
2018-09-08,113.5
2018-09-14,117.8499984741211
2018-09-15,117.8499984741211
2018-09-21,112.83999633789062
2018-09-22,112.83999633789062
2018-09-28,114.62000274658205
2018-09-29,114.62000274658205
2018-10-05,106.9499969482422
2018-10-06,106.9499969482422
2018-10-12,107.91000366210938
2018-10-13,107.91000366210938
2018-10-19,103.41999816894533
2018-10-20,103.41999816894533
2018-10-26,108.37999725341795
2018-10-27,108.37999725341795
2018-11-02,111.29000091552734
2018-11-03,111.29000091552734
2018-11-09,109.98999786376952
2018-11-10,109.98999786376952
2018-11-16,106.6500015258789
2018-11-17,106.6500015258789
2018-11-23,111.19000244140624
2018-11-24,111.19000244140624
2018-11-30,103.29000091552734
2018-12-01,103.29000091552734
2018-12-07,100.29000091552734
2018-12-08,100.29000091552734
2018-12-14,94.16999816894533
2018-12-15,94.16999816894533
2018-12-21,96.83000183105467
2018-12-22,96.83000183105467
2018-12-28,100.69000244140624
2018-12-29,100.69000244140624
2019-01-04,99.91000366210938
2019-01-05,99.91000366210938
2019-01-11,104.58999633789062
2019-01-12,104.58999633789062
2019-01-18,103.38999938964844
2019-01-19,103.38999938964844
2019-01-25,103.87999725341795
2019-01-26,103.87999725341795
2019-02-01,101.36000061035156
2019-02-02,101.36000061035156
2019-02-08,105.5500030517578
2019-02-09,105.5500030517578
2019-02-15,105.0
2019-02-16,105.0
2019-02-22,104.43000030517578
2019-02-23,104.43000030517578
2019-03-01,103.01000213623048
2019-03-02,103.01000213623048
2019-03-08,106.5500030517578
2019-03-09,106.5500030517578
2019-03-15,99.76000213623048
2019-03-16,99.76000213623048
2019-03-22,101.2300033569336
2019-03-23,101.2300033569336
2019-03-29,105.30999755859376
2019-03-30,105.30999755859376
2019-04-05,111.20999908447266
2019-04-06,111.20999908447266
2019-04-12,113.45999908447266
2019-04-13,113.45999908447266
2019-04-19,114.47000122070312
2019-04-20,114.47000122070312
2019-04-26,116.12000274658205
2019-04-27,116.12000274658205
2019-05-03,112.51000213623048
2019-05-04,112.51000213623048
2019-05-10,110.7699966430664
2019-05-11,110.7699966430664
2019-05-17,109.70999908447266
2019-05-18,109.70999908447266
2019-05-24,105.95999908447266
2019-05-25,105.95999908447266
2019-05-31,109.16000366210938
2019-06-01,109.16000366210938
2019-06-07,109.81999969482422
2019-06-08,109.81999969482422
2019-06-14,109.44000244140624
2019-06-15,109.44000244140624
2019-06-21,111.8000030517578
2019-06-22,111.8000030517578
2019-06-28,113.48999786376952
2019-06-29,113.48999786376952
2019-07-05,115.3000030517578
2019-07-06,115.3000030517578
2019-07-12,113.54000091552734
2019-07-13,113.54000091552734
2019-07-19,116.22000122070312
2019-07-20,116.22000122070312
2019-07-26,112.93000030517578
2019-07-27,112.93000030517578
2019-08-02,109.73999786376952
2019-08-03,109.73999786376952
2019-08-09,107.72000122070312
2019-08-10,107.72000122070312
2019-08-16,106.0199966430664
2019-08-17,106.0199966430664
2019-08-23,109.86000061035156
2019-08-24,109.86000061035156
2019-08-30,112.61000061035156
2019-08-31,112.61000061035156
2019-09-06,120.2300033569336
2019-09-07,120.2300033569336
2019-09-13,118.9000015258789
2019-09-14,118.9000015258789
2019-09-20,117.72000122070312
2019-09-21,117.72000122070312
2019-09-27,114.62000274658205
2019-09-28,114.62000274658205
2019-10-04,116.13999938964844
2019-10-05,116.13999938964844
2019-10-11,120.55999755859376
2019-10-12,120.55999755859376
2019-10-18,126.02999877929688
2019-10-19,126.02999877929688
2019-10-25,127.8000030517578
2019-10-26,127.8000030517578
2019-11-01,130.3800048828125
2019-11-02,130.3800048828125
2019-11-08,129.52999877929688
2019-11-09,129.52999877929688
2019-11-15,130.7899932861328
2019-11-16,130.7899932861328
2019-11-22,131.75999450683594
2019-11-23,131.75999450683594
2019-11-29,135.0399932861328
2019-11-30,135.0399932861328
2019-12-06,136.80999755859375
2019-12-07,136.80999755859375
2019-12-13,137.24000549316406
2019-12-14,137.24000549316406
2019-12-20,139.13999938964844
2019-12-21,139.13999938964844
2019-12-27,138.33999633789062
2019-12-28,138.33999633789062
2020-01-03,136.07000732421875
2020-01-04,136.07000732421875
2020-01-10,138.1999969482422
2020-01-11,138.1999969482422
2020-01-17,133.14999389648438
2020-01-18,133.14999389648438
2020-01-24,132.36000061035156
2020-01-25,132.36000061035156
2020-01-31,137.1699981689453
2020-02-01,137.1699981689453
2020-02-07,137.4600067138672
2020-02-08,137.4600067138672
2020-02-14,135.80999755859375
2020-02-15,135.80999755859375
2020-02-21,116.11000061035156
2020-02-22,116.11000061035156
2020-02-28,108.08000183105467
2020-02-29,108.08000183105467
2020-03-06,103.91000366210938
2020-03-07,103.91000366210938
2020-03-13,83.5
2020-03-14,83.5
2020-03-20,91.12999725341795
2020-03-21,91.12999725341795
2020-03-27,84.05000305175781
2020-03-28,84.05000305175781
2020-04-03,102.76000213623048
2020-04-04,102.76000213623048
2020-04-10,95.18000030517578
2020-04-11,95.18000030517578
2020-04-17,90.70999908447266
2020-04-18,90.70999908447266
2020-04-24,93.25
2020-04-25,93.25
2020-05-01,92.6999969482422
2020-05-02,92.6999969482422
2020-05-08,85.9000015258789
2020-05-09,85.9000015258789
2020-05-15,89.47000122070312
2020-05-16,89.47000122070312
2020-05-22,97.30999755859376
2020-05-23,97.30999755859376
2020-05-29,111.2300033569336
2020-05-30,111.2300033569336
2020-06-05,99.87000274658205
2020-06-06,99.87000274658205
2020-06-12,97.80999755859376
2020-06-13,97.80999755859376
2020-06-19,92.58999633789062
2020-06-20,92.58999633789062
2020-06-26,92.66000366210938
2020-06-27,92.66000366210938
2020-07-03,96.2699966430664
2020-07-04,96.2699966430664
2020-07-10,98.16000366210938
2020-07-11,98.16000366210938
2020-07-17,98.27999877929688
2020-07-18,98.27999877929688
2020-07-24,96.63999938964844
2020-07-25,96.63999938964844
2020-07-31,99.37999725341795
2020-08-01,99.37999725341795
2020-08-07,102.41000366210938
2020-08-08,102.41000366210938
2020-08-14,97.31999969482422
2020-08-15,97.31999969482422
2020-08-21,102.7699966430664
2020-08-22,102.7699966430664
2020-08-28,103.5199966430664
2020-08-29,103.5199966430664
2020-09-04,101.06999969482422
2020-09-05,101.06999969482422
2020-09-11,98.3499984741211
2020-09-12,98.3499984741211
2020-09-18,93.47000122070312
2020-09-19,93.47000122070312
2020-09-25,97.88999938964844
2020-09-26,97.88999938964844
2020-10-02,101.1999969482422
2020-10-03,101.1999969482422
2020-10-09,101.51000213623048
2020-10-10,101.51000213623048
2020-10-16,103.80999755859376
2020-10-17,103.80999755859376
2020-10-23,98.04000091552734
2020-10-24,98.04000091552734
2020-10-30,102.95999908447266
2020-10-31,102.95999908447266
2020-11-06,114.08000183105467
2020-11-07,114.08000183105467
2020-11-13,114.56999969482422
2020-11-14,114.56999969482422
2020-11-20,121.22000122070312
2020-11-21,121.22000122070312
2020-11-27,122.33999633789062
2020-11-28,122.33999633789062
2020-12-04,119.55999755859376
2020-12-05,119.55999755859376
2020-12-11,119.08000183105467
2020-12-12,119.08000183105467
2020-12-18,124.5199966430664
2020-12-19,124.5199966430664
2020-12-25,127.06999969482422
2020-12-26,127.06999969482422
2021-01-01,136.02000427246094
2021-01-02,136.02000427246094
2021-01-08,138.63999938964844
2021-01-09,138.63999938964844
2021-01-15,133.7899932861328
2021-01-16,133.7899932861328
2021-01-22,128.6699981689453
2021-01-23,128.6699981689453
2021-01-29,137.97999572753906
2021-01-30,137.97999572753906
2021-02-05,141.25
2021-02-06,141.25
2021-02-12,148.02000427246094
2021-02-13,148.02000427246094
2021-02-19,147.1699981689453
2021-02-20,147.1699981689453
2021-02-26,150.91000366210938
2021-02-27,150.91000366210938
2021-03-05,156.14999389648438
2021-03-06,156.14999389648438
2021-03-12,155.13999938964844
2021-03-13,155.13999938964844
2021-03-19,155.08999633789062
2021-03-20,155.08999633789062
2021-03-26,153.7100067138672
2021-03-27,153.7100067138672
2021-04-02,156.27999877929688
2021-04-03,156.27999877929688
2021-04-09,153.3000030517578
2021-04-10,153.3000030517578
2021-04-16,150.19000244140625
2021-04-17,150.19000244140625
2021-04-23,153.80999755859375
2021-04-24,153.80999755859375
2021-04-30,161.24000549316406
2021-05-01,161.24000549316406
2021-05-07,164.00999450683594
2021-05-08,164.00999450683594
2021-05-14,162.66000366210938
2021-05-15,162.66000366210938
2021-05-21,164.24000549316406
2021-05-22,164.24000549316406
2021-05-28,166.44000244140625
2021-05-29,166.44000244140625
2021-06-04,160.2899932861328
2021-06-05,160.2899932861328
2021-06-11,147.9199981689453
2021-06-12,147.9199981689453
2021-06-18,154.0500030517578
2021-06-19,154.0500030517578
2021-06-25,156.02999877929688
2021-06-26,156.02999877929688
2021-07-02,155.77000427246094
2021-07-03,155.77000427246094
2021-07-09,151.91000366210938
2021-07-10,151.91000366210938
2021-07-16,150.63999938964844
2021-07-17,150.63999938964844
2021-07-23,151.77999877929688
2021-07-24,151.77999877929688
2021-07-30,157.5
2021-07-31,157.5
2021-08-06,159.97999572753906
2021-08-07,159.97999572753906
2021-08-13,154.72000122070312
2021-08-14,154.72000122070312
2021-08-20,163.0500030517578
2021-08-21,163.0500030517578
2021-08-27,159.49000549316406
2021-08-28,159.49000549316406
2021-09-03,157.36000061035156
2021-09-04,157.36000061035156
2021-09-10,157.67999267578125
2021-09-11,157.67999267578125
2021-09-17,163.0399932861328
2021-09-18,163.0399932861328
2021-09-24,167.1300048828125
2021-09-25,167.1300048828125
2021-10-01,170.22000122070312
2021-10-02,170.22000122070312
2021-10-08,166.61000061035156
2021-10-09,166.61000061035156
2021-10-15,171.77999877929688
2021-10-16,171.77999877929688
2021-10-22,169.88999938964844
2021-10-23,169.88999938964844
2021-10-29,168.0500030517578
